longitude,latitude
-124.217495,41.95081
-124.217057,41.95023
-124.2162,41.94989
-124.215001,41.949734
-124.214354,41.949918
-124.213459,41.9504
-124.213333335478,41.9505787420022
-124.213021,41.951023
-124.213201074902,41.9512314145587
-124.213326,41.951376
-124.21422,41.951872
-124.215248,41.952099
-124.216181,41.952212
-124.216809,41.95183
-124.217038,41.951292
-124.217495,41.95081
