longitude,latitude
-123.013916,37.700355
-123.012777,37.696498
-123.007548,37.695934
-123.005884,37.693489
-123.002794,37.692736
-122.998754,37.697438
-123.000893,37.701011
-123.003507,37.704396
-123.007548,37.70214
-123.007786,37.698943
-123.013916,37.700355
