longitude,latitude
-122.377679,37.83046
-122.378962,37.826897
-122.371269,37.814669
-122.372836,37.811068
-122.371649,37.809379
-122.367138,37.807429
-122.362294,37.807016
-122.361107,37.808029
-122.360775,37.812831
-122.358779,37.814278
-122.364289,37.81887
-122.362911,37.822696
-122.368752,37.831286
-122.373453,37.832298
-122.377679,37.83046
