longitude,latitude
-119.047038,33.483819
-119.048091,33.482062
-119.043052,33.47695
-119.042939,33.470552
-119.040608,33.468764
-119.038522,33.465691
-119.033652,33.465753
-119.031095,33.468576
-119.030794,33.474284
-119.02741,33.476856
-119.029516,33.481906
-119.028501,33.487425
-119.030456,33.488334
-119.038458,33.482473
-119.047038,33.483819
